,geometry,name,photos,place_id,plus_code,vicinity,types,LocationID
1076,"{'location': {'lat': 29.985262, 'lng': -90.2543385}, 'viewport': {'northeast': {'lat': 29.98661182989272, 'lng': -90.25298867010729}, 'southwest': {'lat': 29.98391217010727, 'lng': -90.25568832989272}}}",Smoothie King,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106661482793736943619"">Smoothie King</a>'], 'photo_reference': 'CmRaAAAApYDhj6kiApOWr7uCIHDHhX909Bzb7G25ENk2WOXva_aacBq-YetKTtqSD8HWGxpBJ6OR4yu-aHvKUiP3K9eYsU1FsLRcxiXoRkMcPHq2kd_m3C1K3CjtM_7wGrj_4iJdEhDrz7Q7VyKq_y2_9BBt5xMhGhSi0I3gP6u4Iy4kOek5Tmh_IRoegA', 'width': 512}]",ChIJZ95bcXC3IIYRarPZgUtP2nI,"{'compound_code': 'XPPW+47 Kenner, Louisiana', 'global_code': '76XFXPPW+47'}","900 Airline Drive MSY Airport MSY Airport, Kenner","['restaurant', 'food', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1077,"{'location': {'lat': 29.9843545, 'lng': -90.25522819999999}, 'viewport': {'northeast': {'lat': 29.98570432989272, 'lng': -90.25387837010727}, 'southwest': {'lat': 29.98300467010727, 'lng': -90.25657802989271}}}",Delaware North,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109272247883143631005"">A Google User</a>'], 'photo_reference': 'CmRaAAAAT55-VkIoEnGtMuU8bmJ67AtHC6mCQNDup_7_ugaKlXlUTBNDrjWdKAdmgixKDiri6jeaSGSOD3l5-EeYuaoWuiwAN9CZ_s99deCIU1h4DudXLIA2NrWOdo4krmFMFIhhEhBhSWLCjGcDo_CXapNVRmBsGhQSfYaCo_N6ktS7EUr4p0xY_6yF5A', 'width': 4160}]",ChIJswz-oHm3IIYRxfJp5sGr8xE,"{'compound_code': 'XPMV+PW Kenner, Louisiana', 'global_code': '76XFXPMV+PW'}","900 Airline Dr, Kenner","['food', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1078,"{'location': {'lat': 29.9843303, 'lng': -90.255}, 'viewport': {'northeast': {'lat': 29.98568012989272, 'lng': -90.25365017010728}, 'southwest': {'lat': 29.98298047010728, 'lng': -90.25634982989271}}}",Dook's Place,"[{'height': 2358, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100876631189129359226"">Eric Mihalik</a>'], 'photo_reference': 'CmRaAAAArMZpAJnDK_jJuDF6VyFlgA0CGvXPEfsAQcPuf954AQo6b1SLcev6fQMck7QzCDhIIm9FOJzBQ6sLrjTx7huNjWExSC9aXJyMX3tyTCKtps8NS93KVQpfnQf6m4Vp8dmiEhCyL1nWjkW8ezfZNz8FB0jSGhQ4ewi2REQpLiQg2jbhzJor_xwtdA', 'width': 4191}]",ChIJn5h3Ynq3IIYR0rIbOXrBkP8,"{'compound_code': 'XPMW+P2 Kenner, Louisiana', 'global_code': '76XFXPMW+P2'}","900 Airline Dr, Kenner","['restaurant', 'food', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1079,"{'location': {'lat': 29.9815389, 'lng': -90.2546352}, 'viewport': {'northeast': {'lat': 29.98301262989272, 'lng': -90.25325182010728}, 'southwest': {'lat': 29.98031297010728, 'lng': -90.25595147989273}}}",Clean Energy - New Orleans Airport (MSY)-Louis Armstrong,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100826588444255258180"">Chris Fitzpatrick</a>'], 'photo_reference': 'CmRaAAAANwHumiYib4kpNoKSJ9J2lzrL4sdCWOZIw4Tk3Y7hqhpaTEIovrmvxGpGaD0_KTGPjUxaGLhnpO1waR3gBYvAJ9_xEW3rn6MKSdlT63opYX-2yBJ4mXy4_ZMIO03j4OZGEhDV9E95Gq8F8M_9CCsIJVJkGhRjgFA51IBX7Ut4qFNHDnCyfMKJQw', 'width': 1080}]",ChIJU0Vgunu3IIYR1P8dtxX0iUQ,"{'compound_code': 'XPJW+J4 Kenner, Louisiana', 'global_code': '76XFXPJW+J4'}","1017 Airline Dr, Kenner","['gas_station', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1080,"{'location': {'lat': 29.9880079, 'lng': -90.2589294}, 'viewport': {'northeast': {'lat': 29.98898585, 'lng': -90.25802822010728}, 'southwest': {'lat': 29.98507405, 'lng': -90.26072787989273}}}",Barboter,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113186245079904787173"">Thomas Krajewski</a>'], 'photo_reference': 'CmRaAAAAGKCBkV7_yO4hJQusTIiAv_DB6RvkNaz076ZLS9_36OcfNf5E-pAh-Vb8Bwv72Ba-Oipyc0FP6mfhSgcTNFPnkD9qDiHJzCQbqrookEG13CtEueiMQuTb_qRFwESikSAPEhCkd6s_UO-R86GiI1xu05ppGhQEqrX_pomMkplw3G97YjVR3XhM-w', 'width': 4032}]",ChIJP-SuDUa3IIYRWlsccyczRw8,"{'compound_code': 'XPQR+6C Kenner, Louisiana', 'global_code': '76XFXPQR+6C'}","Louis Armstrong New Orleans International Airport, Concourse D, 900 E Airline Dr, Kenner","['bar', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1081,"{'location': {'lat': 29.9874654, 'lng': -90.2558967}, 'viewport': {'northeast': {'lat': 29.98881522989272, 'lng': -90.25454687010728}, 'southwest': {'lat': 29.98611557010728, 'lng': -90.25724652989273}}}",Vino Volo,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116264614628103277666"">Stephen Lear</a>'], 'photo_reference': 'CmRaAAAAq6D6kxz_8yP6uSPxmMOkI3Aa_opUHcig1LK77qy8pWy4Lt1jPOASDHy3MYdffeaSNBN5sBrXTa-OzWpZy7rZFzVOAeRBhVXooha01_GMGn6KTU5bfAqPSLMHylVwHYGxEhCUxbqux_egllmK1p8LfPLiGhTXOr3iPXnxl33fF7NHTZHor3CTQQ', 'width': 1920}]",ChIJI0656HC3IIYR6J5Cp305XZs,"{'compound_code': 'XPPV+XJ Kenner, Louisiana', 'global_code': '76XFXPPV+XJ'}","Louis Armstrong New Orleans International Airport, Concourse C, 900 Airline Dr, Kenner","['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1082,"{'location': {'lat': 29.9818117, 'lng': -90.2605926}, 'viewport': {'northeast': {'lat': 29.98352792989272, 'lng': -90.25902292010728}, 'southwest': {'lat': 29.98082827010728, 'lng': -90.26172257989272}}}",Days Inn by Wyndham New Orleans Airport,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110474121521360335399"">Days Inn New Orleans Airport</a>'], 'photo_reference': 'CmRaAAAAHtYSiovi6ZkRyo6Tu3syatHd45cVBIaF6tWSibNNEcHZ9yQuY7QpeHaru1T61ovvgfvKfpNiTCJUBaSH7jcdLp50vuZOyWxQDTHzHwHIUaF8BfHuQe1sU5Eq4w73Zdy-EhD_WZjgzkL0tVz5n4WEAm5AGhQBUpSG3Qss5GgCJwVg-NAlBPx8ZQ', 'width': 711}]",ChIJya9qWHi3IIYRdCdpGYRju14,"{'compound_code': 'XPJQ+PQ Kenner, Louisiana', 'global_code': '76XFXPJQ+PQ'}","1021 Airline Dr, Kenner","['lodging', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1083,"{'location': {'lat': 29.9860303, 'lng': -90.2577609}, 'viewport': {'northeast': {'lat': 29.98710807989272, 'lng': -90.2564816201073}, 'southwest': {'lat': 29.98440842010727, 'lng': -90.25918127989273}}}",FOLSE MARKET,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117545261305356529324"">Quresh Cassim</a>'], 'photo_reference': 'CmRaAAAAj_z8bQCoIievu2h-OAjdo0xFkD4hql9B56kKDd0qsdyBbSj3VZSk56fc2-EIyKl5Q3V5mVSLcTmDktCWr2i3lHA4nZb7oBZQtMfpasrMEOwk0jU_k3rOmN-W38MX4Yc7EhBCYNRDXYJaNn_CpM_zOCR3GhSbrlowiEfBCn1EhDeiRH1jeL-rFA', 'width': 4032}]",ChIJrX-SSom3IIYRJywG_s05UzM,"{'compound_code': 'XPPR+CV Kenner, Louisiana', 'global_code': '76XFXPPR+CV'}","900 Airline Dr, Kenner","['restaurant', 'food', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686737
1084,"{'location': {'lat': 27.9771524, 'lng': -82.5311382}, 'viewport': {'northeast': {'lat': 27.97850222989272, 'lng': -82.52978837010727}, 'southwest': {'lat': 27.97580257010728, 'lng': -82.53248802989272}}}",Tampa International Airport,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105401325625958420219"">Olga Pohlman</a>'], 'photo_reference': 'CmRaAAAA_SZYQCvKDHLe8xqwE7nnPlXpkNrw7b_X05gL3Td-92RHqHlDF__RSdrzptiIX_9kyAHm0yoCWY77GRSscvP1FcyLYE8zB29k7vnTsxDdBvmsHhFl77M8CCQxQB8egRkiEhAk1tHIjUO1qcf33Fal4vBKGhTzh7_PXol2Y2k9CKe3nG9g_cAC2Q', 'width': 4032}]",ChIJQ0Sek0bCwogRCdUBxgiEW3o,"{'compound_code': 'XFG9+VG Tampa, Florida', 'global_code': '76VVXFG9+VG'}","4100 George J Bean Pkwy, Tampa","['airport', 'point_of_interest', 'establishment']",Delta Air Lines Inc 2018-4397-1686511
1085,"{'location': {'lat': 25.7885023, 'lng': -80.267229}, 'viewport': {'northeast': {'lat': 25.78985162989272, 'lng': -80.26589862010727}, 'southwest': {'lat': 25.78715197010728, 'lng': -80.26859827989271}}}",Miami Airport - Employee Parking,,ChIJAft5UVm32YgRMXFdOcE3Efo,"{'compound_code': 'QPQM+C4 Miami, Florida', 'global_code': '76QXQPQM+C4'}","1640 NW 42nd Ave, Miami","['parking', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2116159
1086,"{'location': {'lat': 26.531615, 'lng': -81.753759}, 'viewport': {'northeast': {'lat': 26.53296482989272, 'lng': -81.75240917010728}, 'southwest': {'lat': 26.53026517010728, 'lng': -81.75510882989273}}}",16000 Chamberlin Pkwy,,ChIJWdVYqxUT24gRFH1RWYeAuGw,"{'compound_code': 'G6JW+JF Fort Myers, Florida', 'global_code': '76RWG6JW+JF'}",Fort Myers,['street_address'],United Airlines Inc 2019-4505-2115297
1087,"{'location': {'lat': 27.9588092, 'lng': -82.5258307}, 'viewport': {'northeast': {'lat': 27.96047037989272, 'lng': -82.52451392010728}, 'southwest': {'lat': 27.95777072010727, 'lng': -82.52721357989273}}}",La Quinta Inn by Wyndham Tampa Bay Airport,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113488119504422046843"">La Quinta Inn Tampa Bay Airport</a>'], 'photo_reference': 'CmRaAAAAQJoWMW6epMrurrXtbC4PwUK-_91aw2vj5uu3WRw-D_bUf65VQWTjknaa56RBHwsAWyv88VtDjoF3HT2i1P_ibRizk-p0ZaRByqi9a43UCTE89WmIPcA5mMwUaPRbntqUEhB9ge0POMHZGAULIudN3FddGhQ4cSygpEBw4Udrs2g_sOmyGxlCkA', 'width': 711}]",ChIJeXfQ9lbCwogROB-w_011tmQ,"{'compound_code': 'XF5F+GM Tampa, Florida', 'global_code': '76VVXF5F+GM'}","4730 W Spruce St, Tampa","['lodging', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2116311
1088,"{'location': {'lat': 27.9589093, 'lng': -82.5327322}, 'viewport': {'northeast': {'lat': 27.96025842989272, 'lng': -82.53130662010729}, 'southwest': {'lat': 27.95755877010727, 'lng': -82.53400627989272}}}",A-1 Express Airport Parking,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114043525009503252795"">A-1 Express Airport Parking</a>'], 'photo_reference': 'CmRaAAAA25Voysy5hwjiECexgMCUpIRTbBJvVPjSFeWqeR59hpRON9yFmIPZ8sz4pqTvz56u9z29sYvOVmyDV55tioBDYng1dRBwA8d7g-2z4GBXUOQ5UtVIivgsMQSrH3quqCTeEhBCnoy_oTwFRcBPyELH0k3YGhStqN9NFBireTjbvSanB6JOWc2-CQ', 'width': 2048}]",ChIJob2A-1jCwogRb9eUEdIzVlg,"{'compound_code': 'XF58+HW Tampa, Florida', 'global_code': '76VVXF58+HW'}","5317 Avion Park Dr, Tampa","['parking', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2116311
1089,"{'location': {'lat': 27.9673589, 'lng': -82.53416159999999}, 'viewport': {'northeast': {'lat': 27.96834827989272, 'lng': -82.53346144999999}, 'southwest': {'lat': 27.96564862010727, 'lng': -82.53626204999998}}}",TPA - Economy Parking Garage,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101108149194374388848"">Alex Delsian</a>'], 'photo_reference': 'CmRaAAAAMuXNxL_-cIiIpTgFjZv9-1Y_4BCsysReu32gEmcSKEGtr5Hbp7eyKfo_7IqmloVW5ofQEdvfDp_Yj5t7pfPgt5xEOlIqBAdcJdoyVfHgepNYR4nMgNil930HPrNYTQKQEhC2TDq0zZuVaZb44kOMAnUsGhSabsVE-4RCW8YZ7DpFRYz5yBBNiw', 'width': 4032}]",ChIJVZE5OVvCwogRpyYSnRG8Rkc,"{'compound_code': 'XF88+W8 Tampa, Florida', 'global_code': '76VVXF88+W8'}","5505 Airport Service Rd, Tampa","['parking', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2116311
1090,"{'location': {'lat': 27.9564796, 'lng': -82.5259052}, 'viewport': {'northeast': {'lat': 27.95767662989272, 'lng': -82.52448067010728}, 'southwest': {'lat': 27.95497697010727, 'lng': -82.52718032989272}}}",Hampton Inn Tampa-International Airport/Westshore,"[{'height': 3869, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117533499830673865967"">Hampton Inn Tampa-International Airport/Westshore</a>'], 'photo_reference': 'CmRaAAAAF0C715pHYdgqKobUmmKUcDKA_iurG7Aq7U6vJvFBlKowFoHVmY951g9JA1MJUeCdqhy4vg_4OfYHkLlHXUaXzPHwhxtpQH1S_1CsVCVenGmRAb0-FU3ZCDvjsc21tXDjEhBH4BVLdnPtvGNCO9p8k308GhTGN4L6xo7JkzqIYYQCV6bdZZBudA', 'width': 5795}]",ChIJgecsnPjCwogRBUQKlJFH-ew,"{'compound_code': 'XF4F+HJ Tampa, Florida', 'global_code': '76VVXF4F+HJ'}","4817 W Laurel St, Tampa","['lodging', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2116311
1091,"{'location': {'lat': 28.4311577, 'lng': -81.308083}, 'viewport': {'northeast': {'lat': 28.4437575, 'lng': -81.30452005}, 'southwest': {'lat': 28.41858029999999, 'lng': -81.31218945}}}",Orlando International Airport,"[{'height': 657, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115261957002575922921"">A Google User</a>'], 'photo_reference': 'CmRaAAAAvtjtvjPfTOgrajm9D8Lg-vvsY_NWrVNePK9rWQMv7FyfmRP4kOmlCgexPnr609Pve71DwopwzldjHLwtedP7JkMgAAmJkBg42jV3WbKDzErUWYqpqX8Md6kKgktLpu_UEhBAAb4bKfA80jDsJbPVcTlLGhT6rYFhsaBV1pt6hsvu1-x77rIkMg', 'width': 960}]",ChIJ85K0xidj54gRbeERlDa5Sq0,"{'compound_code': 'CMJR+FQ Orlando, Florida', 'global_code': '76WWCMJR+FQ'}","1 Jeff Fuqua Blvd, Orlando","['airport', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2115448
1092,"{'location': {'lat': 28.430508, 'lng': -81.307732}, 'viewport': {'northeast': {'lat': 28.43220867989272, 'lng': -81.30463060000001}, 'southwest': {'lat': 28.42950902010728, 'lng': -81.30876580000002}}}",Hertz,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117532868159053044903"">Hertz Rent-A-Car - Orlando International Airport</a>'], 'photo_reference': 'CmRaAAAAE4ORQy1C3WiYqcgQj4zCra7K1aDgcUTv8hq8s7Sk_Q2yKPy-jWGbgHQUcHyRAZDEnqErd7Mr_EL6mFiPvUNKqdvf7Se3-UI_J_cEnqCr2_RDDyAlcICUgcpk0bzNRAt7EhCzt5iqjubrrnEQjfO9MqrkGhTdlYTCs1sSI5d_Cued7Ey6W_1QqQ', 'width': 720}]",ChIJQ2kCSeNi54gRaTd-o-LSw1o,"{'compound_code': 'CMJR+6W Orlando, Florida', 'global_code': '76WWCMJR+6W'}","1 AIRPORT BLVD, Orlando","['car_rental', 'point_of_interest', 'establishment']",United Airlines Inc 2019-4505-2115448
1093,"{'location': {'lat': 33.942901, 'lng': -118.3896032}, 'viewport': {'northeast': {'lat': 33.94438017989272, 'lng': -118.3881238201073}, 'southwest': {'lat': 33.94168052010728, 'lng': -118.3908234798927}}}",6018 Avion Dr,,ChIJIefEo9O2woARdeWdjiFQ_cA,"{'compound_code': 'WJV6+55 Los Angeles, California', 'global_code': '8553WJV6+55'}",Los Angeles,['street_address'],United Airlines Inc 2019-4505-2116092
1094,"{'location': {'lat': 30.3626161, 'lng': -88.5723479}, 'viewport': {'northeast': {'lat': 30.36364662989272, 'lng': -88.57100512010727}, 'southwest': {'lat': 30.36094697010727, 'lng': -88.57370477989272}}}",1000 Jerry St. Pé Hwy.,,ChIJXQpS6D7vm4gRxJsiIQ4DelQ,"{'compound_code': '9C7H+23 Pascagoula, Mississippi', 'global_code': '862H9C7H+23'}",Pascagoula,['street_address'],Huntington Ingalls Indus-4460-1919373
1095,"{'location': {'lat': 33.7389587, 'lng': -117.1696336}, 'viewport': {'northeast': {'lat': 33.7412327, 'lng': -117.16858785}, 'southwest': {'lat': 33.7382007, 'lng': -117.17277085}}}",26226 Antelope Rd,,ChIJeRavXNhh24ARBTuENngjH18,"{'compound_code': 'PRQJ+H4 Menifee, California', 'global_code': '8554PRQJ+H4'}",Menifee,['street_address'],General Electric Company-4416-1713742
1096,"{'location': {'lat': 33.7700557, 'lng': -118.1026868}, 'viewport': {'northeast': {'lat': 33.77140702989273, 'lng': -118.1015271201073}, 'southwest': {'lat': 33.76870737010729, 'lng': -118.1042267798927}}}",AES Southland LLC,,ChIJVQJL-NAv3YAReWAfsgedRuU,"{'compound_code': 'QVCW+2W Long Beach, California', 'global_code': '8553QVCW+2W'}","690 N Studebaker Rd, Long Beach","['point_of_interest', 'establishment']",AES Corporation 2019-4423-1783095
1097,"{'location': {'lat': 33.64571470000001, 'lng': -117.97939}, 'viewport': {'northeast': {'lat': 33.64718897989273, 'lng': -117.9782438201073}, 'southwest': {'lat': 33.64448932010728, 'lng': -117.9809434798928}}}",AES Huntington Beach,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105214946421293154605"">Bradley Blackburn</a>'], 'photo_reference': 'CmRaAAAAuZasZ5yVHTfJX4lVybtigE3dxe_Ff_ECzD_wBsigSAsn-Nby3lG9uB_HYo3h_CsqAIZZbD8akq7QnWCEx4Cv_WhdpqUx251x4vgdnbaZAE84b3QO38EEbsEufZnzsgqWEhCzY7sJhLOgzedVBBlP2ZYQGhTUvdUvPbF3p5QMi5QPi187a6g0Fg', 'width': 3840}]",ChIJ9dKaOgQh3YAR5bjhnA4F7tY,"{'compound_code': 'J2WC+76 Huntington Beach, California', 'global_code': '8554J2WC+76'}","21730 Newland St, Huntington Beach","['point_of_interest', 'establishment']",AES Corporation 2019-4423-1783065
1098,"{'location': {'lat': 30.26261149999999, 'lng': -91.94529299999999}, 'viewport': {'northeast': {'lat': 30.26364702989272, 'lng': -91.94423857010727}, 'southwest': {'lat': 30.26094737010728, 'lng': -91.94693822989272}}}",1243 Saltmine Hwy,,ChIJq6UxRV6EJIYR5Cn6ejSYk9A,"{'compound_code': '7373+2V Breaux Bridge, Louisiana', 'global_code': '862C7373+2V'}",Breaux Bridge,['street_address'],Enterprise Products Comp-4523-2132344
1099,"{'location': {'lat': 30.26261149999999, 'lng': -91.94529299999999}, 'viewport': {'northeast': {'lat': 30.26364702989272, 'lng': -91.94423857010727}, 'southwest': {'lat': 30.26094737010728, 'lng': -91.94693822989272}}}",1243 Saltmine Hwy,,ChIJq6UxRV6EJIYR5Cn6ejSYk9A,"{'compound_code': '7373+2V Breaux Bridge, Louisiana', 'global_code': '862C7373+2V'}",Breaux Bridge,['street_address'],Enterprise Products Comp-4523-2132343
1100,"{'location': {'lat': 27.6238484, 'lng': -80.39216239999999}, 'viewport': {'northeast': {'lat': 27.62495802989272, 'lng': -80.39081677010728}, 'southwest': {'lat': 27.62225837010728, 'lng': -80.39351642989273}}}",Comcast Service Center,"[{'height': 1224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106829599415281131619"">Loch Bucane</a>'], 'photo_reference': 'CmRaAAAAIypnTTmjT5IoCF4iBD1XxiNRjJRyxKYKvnxPRyYNCDHLQf0RGHDDFBQVrgJuUxlfWEE5mUeCX2yNA7ss1eh_4PsBzhd6fgD8NiWmfDcSdOouYF_kMTIJ2OBm2evrBmEmEhBcob5X6_0D_CxWLCwCWfgyGhQ7QL_33CXSXQ_pexGnVzq4AyBx3w', 'width': 1632}]",ChIJIcgVm-Je3ogRrlCoP4nwBp8,"{'compound_code': 'JJF5+G4 Vero Beach, Florida', 'global_code': '76VXJJF5+G4'}","940 12th St, Vero Beach","['electronics_store', 'point_of_interest', 'store', 'establishment']",Comcast Corporation 2019-4514-2130670
1101,"{'location': {'lat': 37.6858263, 'lng': -121.8753842}, 'viewport': {'northeast': {'lat': 37.68729407989271, 'lng': -121.8738737201072}, 'southwest': {'lat': 37.68459442010727, 'lng': -121.8765733798927}}}",2166 Rheem Dr,,ChIJL-IaQxTpj4ARxeUQ0YrFk-0,,Pleasanton,['premise'],Comcast Corporation 2019-4514-2127221
1102,"{'location': {'lat': 26.250049, 'lng': -80.12374559999999}, 'viewport': {'northeast': {'lat': 26.25121422989272, 'lng': -80.12239132010727}, 'southwest': {'lat': 26.24851457010728, 'lng': -80.12509097989272}}}",Comcast Service Center - Closed,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117165304036073398692"">Eric C</a>'], 'photo_reference': 'CmRaAAAANJbXxDvmraoWoNXpq5jWU-1w6ptvoQEIdbZ36aRwZhqAvIPh7YURTzBEuUPXcmK-T4CL1oatGMFIfpPm2q5kJ4H0TH42q4vSvTxv5lRSO2aLwbBJwGzufz6xT3fByHTwEhAPQN1hlxVr1ORm3cddTS6tGhTvSdo5idKmmj82uCBKiQh-PAB1hg', 'width': 2448}]",ChIJhaCStQsB2YgRKBzYCqWK7KI,"{'compound_code': '7V2G+2G Pompano Beach, Florida', 'global_code': '76RX7V2G+2G'}","141 NW 16th St, Pompano Beach","['point_of_interest', 'establishment']",Comcast Corporation 2019-4514-2127303
1103,"{'location': {'lat': 26.357641, 'lng': -81.742018}, 'viewport': {'northeast': {'lat': 26.35904502989272, 'lng': -81.74043892010728}, 'southwest': {'lat': 26.35634537010728, 'lng': -81.74313857989272}}}",26100 Bonita Grande Dr,,ChIJdQRmyWQa24gRGKPYQ4YIVJo,"{'compound_code': '9755+35 Bonita Springs, Florida', 'global_code': '76RW9755+35'}",Bonita Springs,['street_address'],Comcast Corporation 2019-4514-2127729
1104,"{'location': {'lat': 30.434661, 'lng': -87.241575}, 'viewport': {'northeast': {'lat': 30.43573297989272, 'lng': -87.24023942010727}, 'southwest': {'lat': 30.43303332010727, 'lng': -87.24293907989272}}}",2120 W Jordan St,,ChIJIxZjTmu_kIgRMI85sFCi37o,"{'compound_code': 'CQM5+V9 Pensacola, Florida', 'global_code': '862JCQM5+V9'}",Pensacola,['street_address'],Cox Enterprises Inc 2019-4528-2134994
1105,"{'location': {'lat': 29.9469332, 'lng': -90.18910199999999}, 'viewport': {'northeast': {'lat': 29.94857977989273, 'lng': -90.18743017010726}, 'southwest': {'lat': 29.94588012010728, 'lng': -90.19012982989271}}}",340 Edwards Ave,,ChIJuetDHF-6IIYR3KCugWH1VZs,"{'compound_code': 'WRW6+Q9 New Orleans, Louisiana', 'global_code': '76XFWRW6+Q9'}",New Orleans,['street_address'],Cox Enterprises Inc 2019-4528-2134627
1106,"{'location': {'lat': 29.960408, 'lng': -90.080423}, 'viewport': {'northeast': {'lat': 29.96186052989272, 'lng': -90.07898087010727}, 'southwest': {'lat': 29.95916087010728, 'lng': -90.08168052989272}}}",1922 Canal St,,ChIJkxrskuSlIIYRMg8TyaFYZyk,"{'compound_code': 'XW69+5R New Orleans, Louisiana', 'global_code': '76XFXW69+5R'}",New Orleans,['street_address'],Cox Enterprises Inc 2019-4528-2134834
1107,"{'location': {'lat': 32.486177, 'lng': -80.775454}, 'viewport': {'northeast': {'lat': 32.48759752989272, 'lng': -80.77432455}, 'southwest': {'lat': 32.48489787010728, 'lng': -80.77884234999998}}}",80 Clarendon Plantation Dr #43A,,Ejg4MCBDbGFyZW5kb24gUGxhbnRhdGlvbiBEciAjNDNBLCBCZWF1Zm9ydCwgU0MgMjk5MDYsIFVTQSIfGh0KFgoUChIJzdUFIpoJ_IgRBHC2C8s7xB8SAzQzQQ,,Beaufort,['subpremise'],Cox Enterprises Inc 2019-4528-2134522
1108,"{'location': {'lat': 27.3356079, 'lng': -82.5362861}, 'viewport': {'northeast': {'lat': 27.33672527989273, 'lng': -82.53493902010729}, 'southwest': {'lat': 27.33402562010728, 'lng': -82.53763867989272}}}",1701 Ringling Blvd,,ChIJYXI-tW1Aw4gRQs77pSFsZHE,,Sarasota,['premise'],Frontier Communications -4478-2010457
1109,"{'location': {'lat': 29.4593139, 'lng': -95.0518183}, 'viewport': {'northeast': {'lat': 29.46049657989273, 'lng': -95.05045572010728}, 'southwest': {'lat': 29.45779692010728, 'lng': -95.05315537989273}}}",2611 45th St,,ChIJiSea-YJ9P4YRFzqMlK-Q9zA,,Dickinson,['premise'],Frontier Communications -4478-2031329
1110,"{'location': {'lat': 27.9660038, 'lng': -82.7836701}, 'viewport': {'northeast': {'lat': 27.96717832989272, 'lng': -82.78231747010727}, 'southwest': {'lat': 27.96447867010728, 'lng': -82.78501712989271}}}",1280 Cleveland St,,ChIJdVgvJPzwwogRfBvJ4lO-pvg,,Clearwater,['premise'],Frontier Communications -4478-2021619
1111,"{'location': {'lat': 29.5059456, 'lng': -95.09509349999999}, 'viewport': {'northeast': {'lat': 29.50744692989272, 'lng': -95.09388387010726}, 'southwest': {'lat': 29.50474727010728, 'lng': -95.09658352989271}}}",125 W Galveston St,,ChIJs-9FStOCQIYR0yQCZ6e5i5w,,League City,['premise'],Frontier Communications -4478-2031470
1112,"{'location': {'lat': 27.7722818, 'lng': -82.6456012}, 'viewport': {'northeast': {'lat': 27.77351017989272, 'lng': -82.64425037010727}, 'southwest': {'lat': 27.77081052010728, 'lng': -82.64695002989272}}}",821 1st Ave N,,ChIJiSh_4oDhwogRI6jAjHhSEqk,,St. Petersburg,['premise'],Frontier Communications -4478-2010810
1113,"{'location': {'lat': 33.6988599, 'lng': -78.88598680000001}, 'viewport': {'northeast': {'lat': 33.70004272989271, 'lng': -78.88437482010728}, 'southwest': {'lat': 33.69734307010727, 'lng': -78.88707447989273}}}",919 Lumber St,,ChIJnZI0pAFpAIkRted37XM1eB8,,Myrtle Beach,['premise'],Frontier Communications -4478-2038338
1114,"{'location': {'lat': 27.9501362, 'lng': -82.4564469}, 'viewport': {'northeast': {'lat': 27.95151472989272, 'lng': -82.45493907010729}, 'southwest': {'lat': 27.94881507010728, 'lng': -82.45763872989274}}}",610 N Morgan St,,ChIJtUX4WYrEwogREw6iMu1CaMs,,Tampa,['premise'],Frontier Communications -4478-2010206
