,business_status,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,LocationID,permanently_closed,price_level
1017,OPERATIONAL,"{'location': {'lat': 29.8476523, 'lng': -90.05862809999999}, 'viewport': {'northeast': {'lat': 29.84897832989272, 'lng': -90.05736172010727}, 'southwest': {'lat': 29.84627867010727, 'lng': -90.06006137989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,95695014db7fe43edd87222a5527793fce648beb,Boomtown Casino & Hotel New Orleans,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114271133463906327346"">Boomtown Casino</a>'], 'photo_reference': 'CmRaAAAAI5aeao-Aa44eqM11ti327cMGYmVICxZKKJDc7cJeEWnz-96dKbjBsxahyUO02WZnNiEPeP8wuzp7Kp3-5j9rWOlfmPQVSEgaUXbL2NyDvq90YNRYJEtxch5yGnZjE-49EhDwGPtlR-e1V2FuOucnuilIGhQZcl0pa1wBEipwDJ_RvAj-nyusDQ', 'width': 1920}]",ChIJYwcxOG2hIIYRoIR4Km4PXKc,"{'compound_code': 'RWXR+3G Harvey, Louisiana', 'global_code': '76XFRWXR+3G'}",3.9,ChIJYwcxOG2hIIYRoIR4Km4PXKc,GOOGLE,"['casino', 'point_of_interest', 'establishment']",2400.0,"4132 Peters Rd, Harvey",Penn National Gaming 201-4422-1782801,,
1018,OPERATIONAL,"{'location': {'lat': 30.2071358, 'lng': -93.25826219999999}, 'viewport': {'northeast': {'lat': 30.20826997989272, 'lng': -93.25708882010728}, 'southwest': {'lat': 30.20557032010727, 'lng': -93.25978847989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,,L'Auberge Casino Resort Lake Charles,{'open_now': True},"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100368438773937055567"">Deb Myers</a>'], 'photo_reference': 'CmRaAAAAfR5BEwy_kCMA3LVx-bc5Y-Mrh4cJ0UK1EEA3qSjCtul5OI42WfmJ6bBb7j9ZQcMi2p9AO6M8YTCEHvHr_2atYf9sYcUiMWXDBUZ8Of66-t5B7yh_kolTjtLByRoVOIFiEhAVn7aQ1NHiwxfneiS_F3URGhTNgahz3LdMC4f4Nu_V_GSLifykqw', 'width': 4160}]",ChIJkVxm1AGGO4YRRxvVPnS86CA,"{'compound_code': '6P4R+VM Lake Charles, Louisiana', 'global_code': '86286P4R+VM'}",4.3,ChIJkVxm1AGGO4YRRxvVPnS86CA,GOOGLE,"['casino', 'tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",10646.0,"777 Ave L'Auberge, Lake Charles",Penn National Gaming 201-4422-1782809,,
1019,OPERATIONAL,"{'location': {'lat': 26.156581, 'lng': -81.8089107}, 'viewport': {'northeast': {'lat': 26.15800107989272, 'lng': -81.80720977010728}, 'southwest': {'lat': 26.15530142010728, 'lng': -81.80990942989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,,The Naples Beach Hotel & Golf Club,,"[{'height': 1335, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117453422451406339144"">Naples Beach Hotel &amp; Golf Club</a>'], 'photo_reference': 'CmRaAAAA9CacDbCn01ckfE6eUN6BGDO14zPt4NgTYKje7FaP4lB-PPJzmEY1n5qgrZoH3liG2IBHUwsESOdr22Wsakv0th-gUR5RVmYD5WgXSc40GPczlfiobvZ_FMX0gR_eXAR-EhBQGxu7qGLzEWOMcK6rxmi_GhTpAQxOID6PeN4jbqn2D_TN-y-TrQ', 'width': 2000}]",ChIJcVn10rvh2ogR5aOmVkE4Wis,"{'compound_code': '554R+JC Naples, Florida', 'global_code': '76RW554R+JC'}",4.4,ChIJcVn10rvh2ogR5aOmVkE4Wis,GOOGLE,"['spa', 'lodging', 'point_of_interest', 'establishment']",2006.0,"851 Gulf Shore Blvd N, Naples",Resort Hotel Association-4459-1916721,,
1020,OPERATIONAL,"{'location': {'lat': 26.158502, 'lng': -81.8026297}, 'viewport': {'northeast': {'lat': 26.15937230000001, 'lng': -81.80124412010727}, 'southwest': {'lat': 26.15589109999999, 'lng': -81.80394377989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Naples Beach Hotel & Golf Club,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102129582411389001353"">Diamondocean</a>'], 'photo_reference': 'CmRaAAAAtxPDfp4OFfCU7003SCk2SRDWsDyL98yWW0kyB-Vsw0dWpkKH1BU-zVr8elKQa-ukw421HBEZLalSOtjdQQnpPcSKjwcBmdB8_M3nhz8rAK9Q8t90akLlvoek1B5HC6fnEhCz_Tz7-cnOkb3boJUcjrXsGhSab5RRGFmq1yH__etpG4DgWd4KYw', 'width': 4032}]",ChIJnZ2sWr7h2ogRnJz8xN1vC1M,"{'compound_code': '555W+CW Naples, Florida', 'global_code': '76RW555W+CW'}",4.6,ChIJnZ2sWr7h2ogRnJz8xN1vC1M,GOOGLE,"['point_of_interest', 'establishment']",26.0,"825 S Golf Dr, Naples",Resort Hotel Association-4459-1916721,,
1021,OPERATIONAL,"{'location': {'lat': 38.9558275, 'lng': -119.9415515}, 'viewport': {'northeast': {'lat': 38.95714927989272, 'lng': -119.9401310701073}, 'southwest': {'lat': 38.95444962010728, 'lng': -119.9428307298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,South Lake Tahoe Public Parking,{'open_now': True},"[{'height': 1619, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108326441674679220631"">Ed Villanueva</a>'], 'photo_reference': 'CmRaAAAAL5E1QiSuU_js_DrAQ-BcuB8Wo6gygkqqPliTrRaQdh9xLVuLServo12AWd0p6tgYzIaX5meCT8EpSE0OYnCsHMa3CPukdmRD2Lop-VHvyQ7CCvo6j-u_33X3hTkNP2klEhABPBOO4k8VXHO8b-I_kFD9GhQt8XX0Htj2V24ue1sQD5LkCyWa7w', 'width': 2400}]",ChIJaYGPnXeQmYARI71px62oTMQ,"{'compound_code': 'X345+89 South Lake Tahoe, California', 'global_code': '85C2X345+89'}",3.2,ChIJaYGPnXeQmYARI71px62oTMQ,GOOGLE,"['parking', 'point_of_interest', 'establishment']",45.0,"1 Bellamy Ct, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1022,OPERATIONAL,"{'location': {'lat': 38.9619342, 'lng': -119.9378213}, 'viewport': {'northeast': {'lat': 38.96353002989272, 'lng': -119.9362986701073}, 'southwest': {'lat': 38.96083037010728, 'lng': -119.9389983298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,fa252c252493adf41daf889ecd9ad21016715289,Parking,,,ChIJKW246YKamYARGyP2fwVi2zc,"{'compound_code': 'X366+QV Stateline, Nevada', 'global_code': '85C2X366+QV'}",0.0,ChIJKW246YKamYARGyP2fwVi2zc,GOOGLE,"['parking', 'point_of_interest', 'establishment']",0.0,Stateline,Eldorado Resorts Inc Isl-4496-2095741,,
1023,OPERATIONAL,"{'location': {'lat': 38.95473399999999, 'lng': -119.9416823}, 'viewport': {'northeast': {'lat': 38.95611142989272, 'lng': -119.9403160701073}, 'southwest': {'lat': 38.95341177010727, 'lng': -119.9430157298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a62c71259b78637893b76aba066fe95ca656cb17,Heavenly Gondola Parking,,"[{'height': 2704, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111737844174265514495"">A Google User</a>'], 'photo_reference': 'CmRaAAAAYRqgyLUf4yX2msPDviStL-thDjNMhdD-MX7C7DGgQFslDkxBUqtV5j36_IWi0WDAg7sGBkxKXKM2b0dgJnp1ZwG-DNVivly3B6f13pZLS3zu3SmaV0Haulr2qnYPOsLzEhDj8KFzgJ5QVgf_ch6_11uAGhTAsqj82YbmTr1rYD1uCeS69LUrpw', 'width': 4056}]",ChIJ-aMF_QiRmYARbCw9Omf2bo0,"{'compound_code': 'X335+V8 South Lake Tahoe, California', 'global_code': '85C2X335+V8'}",4.0,ChIJ-aMF_QiRmYARbCw9Omf2bo0,GOOGLE,"['parking', 'point_of_interest', 'establishment']",2.0,"Heavenly Gondola Parking, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1024,OPERATIONAL,"{'location': {'lat': 38.9603668, 'lng': -119.9408875}, 'viewport': {'northeast': {'lat': 38.96177952989272, 'lng': -119.9396891701072}, 'southwest': {'lat': 38.95907987010727, 'lng': -119.9423888298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ChargePoint Charging Station,{'open_now': True},,ChIJT3r1aZ2amYARN5u62T0xbi0,"{'compound_code': 'X365+4J Stateline, Nevada', 'global_code': '85C2X365+4J'}",0.0,ChIJT3r1aZ2amYARN5u62T0xbi0,GOOGLE,"['point_of_interest', 'establishment']",0.0,"15 US-50, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1025,OPERATIONAL,"{'location': {'lat': 38.9560928, 'lng': -119.9419661}, 'viewport': {'northeast': {'lat': 38.95729572989273, 'lng': -119.9403055701073}, 'southwest': {'lat': 38.95459607010728, 'lng': -119.9430052298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ChargePoint Charging Station,{'open_now': True},,ChIJNQSTHHeQmYARFV6LyUPVbY8,"{'compound_code': 'X345+C6 South Lake Tahoe, California', 'global_code': '85C2X345+C6'}",0.0,ChIJNQSTHHeQmYARFV6LyUPVbY8,GOOGLE,"['point_of_interest', 'establishment']",0.0,"Bellamy Ct, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1026,OPERATIONAL,"{'location': {'lat': 38.960566, 'lng': -119.947062}, 'viewport': {'northeast': {'lat': 38.96191852989271, 'lng': -119.9457203201073}, 'southwest': {'lat': 38.95921887010727, 'lng': -119.9484199798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,ChargePoint Charging Station,{'open_now': True},,ChIJe66g8Z6amYARoMmgrUcSCd4,"{'compound_code': 'X363+65 South Lake Tahoe, California', 'global_code': '85C2X363+65'}",0.0,ChIJe66g8Z6amYARoMmgrUcSCd4,GOOGLE,"['point_of_interest', 'establishment']",0.0,"4127 Pine Blvd, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1027,OPERATIONAL,"{'location': {'lat': 38.9634537, 'lng': -119.9405649}, 'viewport': {'northeast': {'lat': 38.96492657989273, 'lng': -119.93987485}, 'southwest': {'lat': 38.96222692010728, 'lng': -119.94263505}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,,Tesla Supercharger,{'open_now': True},"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113752223922825943924"">Thaddeus Beck</a>'], 'photo_reference': 'CmRaAAAA188kG4cMqvURWWuWp4rSx2PuaiiGhuFJQr3LXDT8y2-kTOhu0qvAtBEQEWFYt0EjsjJLiL1VpU1cW2lls-Muo8zZsVkUQwLasbzGbx3-q_R8WWgEyzOuUR32pmTd1gCHEhAS7S4SJLZtOouH2nctqbWJGhQC5tSv0EJ3MHxrNM1hdCkXKWMJkQ', 'width': 4016}]",ChIJkeyvvpyamYARQCBxY2_yjLA,"{'compound_code': 'X375+9Q Stateline, Nevada', 'global_code': '85C2X375+9Q'}",4.7,ChIJkeyvvpyamYARQCBxY2_yjLA,GOOGLE,"['point_of_interest', 'establishment']",19.0,"50 US-50, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1028,OPERATIONAL,"{'location': {'lat': 38.9684007, 'lng': -119.9272576}, 'viewport': {'northeast': {'lat': 38.96965942989272, 'lng': -119.9259143701073}, 'southwest': {'lat': 38.96695977010728, 'lng': -119.9286140298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d6a059ff945bd3d703d00ab1e00090ae3acf7f80,Wanna Ride Tahoe Trail Shuttle Service,{'open_now': True},"[{'height': 1539, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106165726336389758857"">Wanna Ride Tahoe Trail Shuttle Service</a>'], 'photo_reference': 'CmRaAAAAxrm5K0zwVFLLvemTVjb9mD9EiwuNxPevHbRF6bh406BzbtZEgh027SRPDaXtz7vUWie2vnlICdniPG2WiahwF2sKskEVWKVHRh46LW5m3p0f0r6Gs1vfBshrlPi-hES2EhCtGKBqNiXo_Q7CGIoxhjR0GhSed2eRM6nQifahc42N3eCMQ3rW-g', 'width': 2048}]",ChIJv5Tn-32amYARYlwbLEgICZE,"{'compound_code': 'X39F+93 Stateline, Nevada', 'global_code': '85C2X39F+93'}",5.0,ChIJv5Tn-32amYARYlwbLEgICZE,GOOGLE,"['point_of_interest', 'establishment']",4.0,"298 Kingsbury Grade Rd, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1029,OPERATIONAL,"{'location': {'lat': 38.966076, 'lng': -119.931008}, 'viewport': {'northeast': {'lat': 38.96740842989272, 'lng': -119.9294504701073}, 'southwest': {'lat': 38.96470877010727, 'lng': -119.9321501298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,14b494a9366f471ce92df610d274b2594040593e,Ron's Auto & Small Engine Repair,{'open_now': True},"[{'height': 466, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111172614953775248540"">Ron&#39;s Auto &amp; Small Engine Repair</a>'], 'photo_reference': 'CmRaAAAATtELUUqFpmFgrWD9l_wesCCmO0x1w-crJMjTOogeamLgzjQiS1_tQLhzXgOuMEC2YLmD7c1XHLX75_AZL7JAhDyP_1S3_R83eQA9hUGSamYQZDHiiHLNhceaaEKAp-CVEhCR8cjtdOUufOFcvFzL_7a2GhRDkhWR3PM_3SiviT5oxftX7rD-9g', 'width': 700}]",ChIJMz5bIYGamYARCYYEFfckQFw,"{'compound_code': 'X389+CH Stateline, Nevada', 'global_code': '85C2X389+CH'}",4.4,ChIJMz5bIYGamYARCYYEFfckQFw,GOOGLE,"['car_repair', 'point_of_interest', 'establishment']",14.0,"128 Market St Unit 1-C, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1030,OPERATIONAL,"{'location': {'lat': 38.9561322, 'lng': -119.9429592}, 'viewport': {'northeast': {'lat': 38.95706752989272, 'lng': -119.9415091201072}, 'southwest': {'lat': 38.95436787010728, 'lng': -119.9442087798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,,The Shops at Heavenly Village,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103899838043279515781"">A Google User</a>'], 'photo_reference': 'CmRaAAAAugLx2OjFTUkWVuYehErzJZM5ck8C67tv07MetpCrO7n7PMVzRvNpxukAnGGKJye95ZzhrTMotXmxwi3SY9wXunA1atOiQI5XdeD6-47UdULDxAujFB59mv3oevm-uwjdEhAMh6guQKs2d9HM6svvYwYXGhRPIJ5fyEVpTOpLSCv0kdeKN5aIkQ', 'width': 1024}]",ChIJRV9f9HaQmYAReKR7x4Y3cTk,"{'compound_code': 'X344+FR South Lake Tahoe, California', 'global_code': '85C2X344+FR'}",4.4,ChIJRV9f9HaQmYAReKR7x4Y3cTk,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3336.0,"1001 Heavenly Village Way, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1031,OPERATIONAL,"{'location': {'lat': 38.9706413, 'lng': -119.9310279}, 'viewport': {'northeast': {'lat': 38.97144682989272, 'lng': -119.9296442201073}, 'southwest': {'lat': 38.96874717010728, 'lng': -119.9323438798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,c92a511ca32c171a40a224f79735fc24a44fd2e0,Carquest Auto Parts - Imports And Sports,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116462587241133438051"">Durand Berg</a>'], 'photo_reference': 'CmRaAAAAX8wy8fJeeUdUH9sxfOuFDtCHUZgG7mODbIxOJps4d1KgxqWpWvzxU5yDH47ClxzHTVSzItMKEnLEj44UPyAwKiO6jlAkq38sgkKD3ebP6VbqeXuh8oh_g0C9W3pUgfafEhC62xOwdRDjkT3KMrsMaDNGGhS8XTa4CSOOJ5NkWIYvJpyEsbhKpw', 'width': 4032}]",ChIJA2sx4YaamYAR8rpcRR3yCY4,"{'compound_code': 'X3C9+7H Stateline, Nevada', 'global_code': '85C2X3C9+7H'}",4.8,ChIJA2sx4YaamYAR8rpcRR3yCY4,GOOGLE,"['car_repair', 'point_of_interest', 'store', 'establishment']",4.0,"180 Shady Ln, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1032,OPERATIONAL,"{'location': {'lat': 38.9546776, 'lng': -119.940818}, 'viewport': {'northeast': {'lat': 38.95599732989272, 'lng': -119.9394758201073}, 'southwest': {'lat': 38.95329767010728, 'lng': -119.9421754798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,771009b34f4b6f1c8e5e24813a6bf2e6a74deab7,Van Sickle Bi-State Park,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109626347994456986221"">Sharon Cohen</a>'], 'photo_reference': 'CmRaAAAAKwKDJ9TEG3C3DOZ3Fd8Y2SdrvhGJCVNBrM4tge0ksHrIJewbTL8fBT63LtIvQ8N0fv_DlstKB-V7Y-hNIT50d74-y0LBHu7SdN0JrzWEwhKzA4goEf9mHP90yWX7K41VEhBFjKpXUbg63jG-23As7PHAGhS_BojLfemJWnCR-zAFnZ_WTvhYNg', 'width': 4032}]",ChIJ2ROHsXCQmYAR4-POHquSnpo,"{'compound_code': 'X335+VM South Lake Tahoe, California', 'global_code': '85C2X335+VM'}",4.7,ChIJ2ROHsXCQmYAR4-POHquSnpo,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",216.0,"30 Lake Pkwy, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1033,OPERATIONAL,"{'location': {'lat': 38.9591877, 'lng': -119.941687}, 'viewport': {'northeast': {'lat': 38.96047852989272, 'lng': -119.9404850701073}, 'southwest': {'lat': 38.95777887010728, 'lng': -119.9431847298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,,Harrah's Lake Tahoe,{'open_now': True},"[{'height': 1071, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114293250312435302211"">Harrah&#39;s Lake Tahoe</a>'], 'photo_reference': 'CmRaAAAAvGuDSM6vW7MM_TexuR-XFx6sD56_IGozzPMyLWi5wok8OuMWmw9eCRV0Vv4j4HMhF5ahskIJGtaD41iOuJkdamH1JBcFWNGG27mHIuLo1BWr-SLN3lwPP5C17IYexPjWEhCnkHpukNizuqGGUFhaV_9FGhSV5enlPvMpwfZMJEbuJ2YNtNrrEA', 'width': 1918}]",ChIJae3o-neQmYARWQ4WjA9fWcY,"{'compound_code': 'X355+M8 Stateline, Nevada', 'global_code': '85C2X355+M8'}",4.1,ChIJae3o-neQmYARWQ4WjA9fWcY,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",6867.0,"15 US-50, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1034,OPERATIONAL,"{'location': {'lat': 38.9627702, 'lng': -119.9418715}, 'viewport': {'northeast': {'lat': 38.965819, 'lng': -119.9380572}, 'southwest': {'lat': 38.96004860000001, 'lng': -119.9447824}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,d75153a4e2b0c743be50597e423e641f6c225d7f,Hard Rock Hotel & Casino Lake Tahoe,{'open_now': True},"[{'height': 356, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117484988920298042751"">Hard Rock Hotel &amp; Casino Lake Tahoe</a>'], 'photo_reference': 'CmRaAAAAKg3IfeuI9W8ZMehmx6-KZucSmsTMihzwbV_9G9CX68DJg00YxCi7NcAQituTtGCmaLnAhBHUgLMZJbe0yDdaXs3M4YMEU81YGxdO5d5LRSW1qSTdA9HqqUJp1zrmYm3TEhDFyES7GwR1IQcSYAr5NDUxGhSJADnLws1PotH2Lmc4BTJI32XCtA', 'width': 630}]",ChIJC0Ec85yamYARV9r5iM0-oTc,"{'compound_code': 'X375+47 Stateline, Nevada', 'global_code': '85C2X375+47'}",3.9,ChIJC0Ec85yamYARV9r5iM0-oTc,GOOGLE,"['casino', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",5206.0,"50 US-50, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1035,OPERATIONAL,"{'location': {'lat': 38.9564828, 'lng': -119.9344135}, 'viewport': {'northeast': {'lat': 38.95788592989272, 'lng': -119.9330111201073}, 'southwest': {'lat': 38.95518627010728, 'lng': -119.9357107798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,5f7df4405258d7d8cb7c15c670870cb7d634b7f9,Tahoe Rim Trail Association: Van Sickle State Park Trailhead,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110119838517659838441"">Zhyldyz Kainazarova</a>'], 'photo_reference': 'CmRaAAAABO8ImECj0veN2Qy72iHrcTb8oxCx9M9B7Ks3pR6gzBrdKup5Gkux-79HqRr--7KkGTkKm-2PB5DkFs7D0l3MdzcyVGKXLzfIxfPMDEiBpd5kr2recrxy9H2U1q3zooM4EhBvTHDIJvW7e45lG_QUcNi8GhRm82ZW5PsKWNv9F4qbNXUk-zfgJw', 'width': 4032}]",ChIJ5dGMdnyQmYARCC_AsjwFMPU,"{'compound_code': 'X348+H6 Stateline, Nevada', 'global_code': '85C2X348+H6'}",4.8,ChIJ5dGMdnyQmYARCC_AsjwFMPU,GOOGLE,"['park', 'point_of_interest', 'establishment']",110.0,"Van Sickle State Park, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1036,OPERATIONAL,"{'location': {'lat': 38.9611933, 'lng': -119.9385908}, 'viewport': {'northeast': {'lat': 38.96281362989272, 'lng': -119.9379082201073}, 'southwest': {'lat': 38.96011397010728, 'lng': -119.9406078798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,,"Montbleu Resort, Casino and Spa",{'open_now': True},"[{'height': 3004, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103551839633344966286"">tony tiger</a>'], 'photo_reference': 'CmRaAAAAiXipNkQpIWyYU3ac1IZN7PCgHKy3ORqrgnkFJ7v4cjqkOCnRVNjDBqNX6raN9iVTZF_wMVoyOIllrvq2OIJnR4worNCnqu4NlJnRY5k0SKu-DJyd_23sNMVP25eTO8r8EhDe5JA7x4LYFAzkv7rM6DE7GhT5nv__Bix50df06V7HJGd-8yoEyQ', 'width': 5325}]",ChIJXWr3w4KamYARZP7TljsumIE,"{'compound_code': 'X366+FH Stateline, Nevada', 'global_code': '85C2X366+FH'}",3.9,ChIJXWr3w4KamYARZP7TljsumIE,GOOGLE,"['casino', 'spa', 'lodging', 'point_of_interest', 'establishment']",3990.0,"55 US-50, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1037,OPERATIONAL,"{'location': {'lat': 38.9565442, 'lng': -119.9434155}, 'viewport': {'northeast': {'lat': 38.95795652989272, 'lng': -119.9422181701073}, 'southwest': {'lat': 38.95525687010728, 'lng': -119.9449178298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,,Marriott's Timber Lodge,{'open_now': True},"[{'height': 1366, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114082182114838899498"">Marriott&#39;s Timber Lodge</a>'], 'photo_reference': 'CmRZAAAAQBed2M440_SQt0PwmiH7rMgn87JzU4-1sx3YTYDrDjBSZgZKXziyk5c9I5yKigdUIhu0sF9jOli1FZcz7jw2uHKn7SicwyISGi0n2WIWvpzdTkLp6GgP8Jrs9rlzkXV9EhD5P_kJJxQM3GLAwjyV6knhGhR-GcTkADaeOA8f_kznJbPHxqrKUA', 'width': 2048}]",ChIJO6CvD3eQmYARkpLBnenMJcs,"{'compound_code': 'X344+JJ South Lake Tahoe, California', 'global_code': '85C2X344+JJ'}",4.6,ChIJO6CvD3eQmYARkpLBnenMJcs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1304.0,"4100 Lake Tahoe Blvd, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
1038,OPERATIONAL,"{'location': {'lat': 38.962195, 'lng': -119.9410225}, 'viewport': {'northeast': {'lat': 38.96338537989272, 'lng': -119.9392841201072}, 'southwest': {'lat': 38.96068572010728, 'lng': -119.9419837798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b6fb50875f87d91e246798e2bee8fa2b0e5e0c62,budget car rental,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108870127829939318811"">Jeff Jensen</a>'], 'photo_reference': 'CmRaAAAA-j_cU3O8oBwSPNfk5FNXgCvRuQW_CEXfFZFSeQsVbkd-_V5NEfj1I-7BcN9AYcP5Y4Zvc75Gia0lNu4metuedGsS11r-exszKJ2x1ghN7bmNplG1KryoSm7dS6gfcYhXEhC4PHspNOPULn60JRQ2MlOuGhQgwnZqkxpnnUvHd8qIDub_vthXQQ', 'width': 1920}]",ChIJLZ_n5pyamYARNc28zFd5tGU,"{'compound_code': 'X365+VH Stateline, Nevada', 'global_code': '85C2X365+VH'}",0.0,ChIJLZ_n5pyamYARNc28zFd5tGU,GOOGLE,"['car_rental', 'point_of_interest', 'establishment']",0.0,"50 US-50, Stateline",Eldorado Resorts Inc Isl-4496-2095741,,
1039,OPERATIONAL,"{'location': {'lat': 38.9603772, 'lng': -119.9472008}, 'viewport': {'northeast': {'lat': 38.96175182989272, 'lng': -119.9457659201073}, 'southwest': {'lat': 38.95905217010728, 'lng': -119.9484655798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,b4bb91608008bddff913c36fd2c129557ba31213,Rodeway Inn South Lake Tahoe,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108877241322981977223"">Rodeway Inn Casino Center</a>'], 'photo_reference': 'CmRaAAAAXTNP7WVWlIaqum1_mKW_ziC11i66UK5mbIpirQH4zrE8qdqE3OfTJb0QqFVBtXoUdwzvcBojX5iBSeYxwWvh0za1eSgAjhjJV77SsnY-PgljxfDZtzjHqzJGBylwzwX-EhDmxbCmVBDaR_vzRuTiIK6VGhSvOC4J5BH6IESEiybBNwRSQCjD0w', 'width': 2880}]",ChIJ_frA9J6amYARwtfzyoYlKBY,"{'compound_code': 'X363+54 South Lake Tahoe, California', 'global_code': '85C2X363+54'}",3.6,ChIJ_frA9J6amYARwtfzyoYlKBY,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",601.0,"4127 Pine Blvd, South Lake Tahoe",Eldorado Resorts Inc Isl-4496-2095741,,
